# Title: February 1972 - January 1973 Contiguous U.S. County Palmer Z-Index
# Missing: -99
# Note: Period of Record: 130 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
NY-075,Oswego County,New York,1.79,1.73,129,0.06
NY-077,Otsego County,New York,1.35,1.3,125,0.05
NY-079,Putnam County,New York,1.53,1.5,129,0.02
NY-081,Queens County,New York,1.41,1.42,127,-0.01
NY-083,Rensselaer County,New York,1.3,1.41,125,-0.1
NY-085,Richmond County,New York,1.46,1.43,130,0.03
NY-087,Rockland County,New York,1.67,1.7,129,-0.03
NY-089,St. Lawrence County,New York,1.51,1.48,129,0.02
NY-091,Saratoga County,New York,1.58,1.63,128,-0.05
NY-093,Schenectady County,New York,1.77,1.79,128,-0.02
NY-095,Schoharie County,New York,1.51,1.47,126,0.05
NY-097,Schuyler County,New York,1.99,1.99,130,-0
NY-099,Seneca County,New York,1.87,1.89,130,-0.01
NY-101,Steuben County,New York,1.47,1.46,126,0.01
NY-103,Suffolk County,New York,1.38,1.3,128,0.08
NY-105,Sullivan County,New York,1.29,1.33,126,-0.04
NY-107,Tioga County,New York,1.59,1.58,126,0
NY-109,Tompkins County,New York,1.71,1.73,129,-0.02
NY-111,Ulster County,New York,1.29,1.29,126,0
NY-113,Warren County,New York,1.4,1.44,128,-0.04
NY-115,Washington County,New York,1.44,1.56,128,-0.12
NY-117,Wayne County,New York,1.77,1.82,129,-0.05
NY-119,Westchester County,New York,1.61,1.62,129,-0.01
NY-121,Wyoming County,New York,1.09,1.08,118,0.01
NY-123,Yates County,New York,1.99,2.02,130,-0.02
NC-001,Alamance County,North Carolina,0.82,0.81,121,0.01
NC-003,Alexander County,North Carolina,0.48,0.43,97,0.06
NC-005,Alleghany County,North Carolina,0.34,0.27,88,0.08
NC-007,Anson County,North Carolina,0.53,0.49,105,0.04
NC-009,Ashe County,North Carolina,0.37,0.34,96,0.03
NC-011,Avery County,North Carolina,0.17,0.1,78,0.06
NC-013,Beaufort County,North Carolina,0.4,0.37,95,0.03
NC-015,Bertie County,North Carolina,0.07,0.03,66,0.03
NC-017,Bladen County,North Carolina,0.44,0.35,92,0.09
NC-019,Brunswick County,North Carolina,0.71,0.66,111,0.05
NC-021,Buncombe County,North Carolina,0.63,0.6,101,0.04
NC-023,Burke County,North Carolina,0.35,0.3,92,0.05
NC-025,Cabarrus County,North Carolina,0.48,0.34,98,0.14
NC-027,Caldwell County,North Carolina,0.21,0.15,80,0.06
NC-029,Camden County,North Carolina,0.56,0.55,105,0
NC-031,Carteret County,North Carolina,0.76,0.69,114,0.07
NC-033,Caswell County,North Carolina,1.05,1.04,122,0
NC-035,Catawba County,North Carolina,0.44,0.35,96,0.08
NC-037,Chatham County,North Carolina,0.78,0.81,118,-0.03
NC-039,Cherokee County,North Carolina,0.7,0.67,107,0.03
NC-041,Chowan County,North Carolina,0.16,0.15,74,0.01
NC-043,Clay County,North Carolina,0.57,0.54,102,0.04
NC-045,Cleveland County,North Carolina,0.52,0.44,99,0.08
NC-047,Columbus County,North Carolina,0.36,0.31,92,0.05
NC-049,Craven County,North Carolina,0.46,0.41,94,0.04
NC-051,Cumberland County,North Carolina,0.81,0.76,112,0.05
NC-053,Currituck County,North Carolina,0.62,0.63,106,-0.01
NC-055,Dare County,North Carolina,0.54,0.49,106,0.05
NC-057,Davidson County,North Carolina,0.51,0.47,100,0.04
NC-059,Davie County,North Carolina,0.8,0.74,113,0.06
NC-061,Duplin County,North Carolina,0.86,0.82,113,0.04
NC-063,Durham County,North Carolina,1.03,1.03,123,0
NC-065,Edgecombe County,North Carolina,0.34,0.34,91,0
NC-067,Forsyth County,North Carolina,0.69,0.64,112,0.06
NC-069,Franklin County,North Carolina,0.8,0.8,113,0
NC-071,Gaston County,North Carolina,0.34,0.28,93,0.05
NC-073,Gates County,North Carolina,0.47,0.46,98,0.01
NC-075,Graham County,North Carolina,1.02,0.97,123,0.05
NC-077,Granville County,North Carolina,0.94,0.94,120,0.01
NC-079,Greene County,North Carolina,0.68,0.65,103,0.03
NC-081,Guilford County,North Carolina,0.57,0.53,106,0.04
NC-083,Halifax County,North Carolina,0.62,0.6,102,0.03
NC-085,Harnett County,North Carolina,0.99,1,120,-0.01
NC-087,Haywood County,North Carolina,0.72,0.69,104,0.02
NC-089,Henderson County,North Carolina,0.42,0.39,94,0.03
NC-091,Hertford County,North Carolina,0.35,0.37,91,-0.02
NC-093,Hoke County,North Carolina,0.73,0.71,111,0.01
NC-095,Hyde County,North Carolina,0.66,0.65,115,0.01
NC-097,Iredell County,North Carolina,0.55,0.46,98,0.09
NC-099,Jackson County,North Carolina,0.31,0.3,86,0
NC-101,Johnston County,North Carolina,0.92,0.9,117,0.02
NC-103,Jones County,North Carolina,0.56,0.53,102,0.03
NC-105,Lee County,North Carolina,0.59,0.64,109,-0.05
NC-107,Lenoir County,North Carolina,0.85,0.83,114,0.02
NC-109,Lincoln County,North Carolina,0.37,0.28,90,0.09
NC-111,McDowell County,North Carolina,0.4,0.33,90,0.07
NC-113,Macon County,North Carolina,0.53,0.49,99,0.04
NC-115,Madison County,North Carolina,1.01,0.98,119,0.04
NC-117,Martin County,North Carolina,0.04,-0.02,60,0.06
NC-119,Mecklenburg County,North Carolina,0.4,0.3,96,0.1
NC-121,Mitchell County,North Carolina,0.39,0.34,90,0.05
NC-123,Montgomery County,North Carolina,0.7,0.66,108,0.04
NC-125,Moore County,North Carolina,0.81,0.84,114,-0.03
NC-127,Nash County,North Carolina,0.91,0.92,122,-0.01
NC-129,New Hanover County,North Carolina,0.46,0.38,87,0.08
NC-131,Northampton County,North Carolina,0.5,0.52,99,-0.01
NC-133,Onslow County,North Carolina,0.24,0.19,81,0.05
NC-135,Orange County,North Carolina,0.95,0.93,120,0.02
NC-137,Pamlico County,North Carolina,0.44,0.39,97,0.05
NC-139,Pasquotank County,North Carolina,0.49,0.49,100,-0
NC-141,Pender County,North Carolina,0.58,0.51,94,0.07
NC-143,Perquimans County,North Carolina,0.31,0.31,86,-0
NC-145,Person County,North Carolina,0.86,0.84,116,0.02
NC-147,Pitt County,North Carolina,0.35,0.31,81,0.04
NC-149,Polk County,North Carolina,0.52,0.46,100,0.05
NC-151,Randolph County,North Carolina,0.74,0.71,117,0.03
NC-153,Richmond County,North Carolina,0.76,0.77,113,-0
NC-155,Robeson County,North Carolina,0.32,0.25,86,0.07
NC-157,Rockingham County,North Carolina,1.12,1.08,122,0.04
NC-159,Rowan County,North Carolina,0.58,0.51,100,0.07
NC-161,Rutherford County,North Carolina,0.51,0.45,96,0.07
NC-163,Sampson County,North Carolina,0.88,0.82,113,0.05
NC-165,Scotland County,North Carolina,0.74,0.78,116,-0.05
NC-167,Stanly County,North Carolina,0.45,0.36,99,0.09
NC-169,Stokes County,North Carolina,1.07,1.01,122,0.06
NC-171,Surry County,North Carolina,0.64,0.58,107,0.05
NC-173,Swain County,North Carolina,0.9,0.83,116,0.07
NC-175,Transylvania County,North Carolina,0.3,0.32,90,-0.02
NC-177,Tyrrell County,North Carolina,0.45,0.44,102,0.01
NC-179,Union County,North Carolina,0.44,0.36,100,0.08
NC-181,Vance County,North Carolina,1.02,1,120,0.01
NC-183,Wake County,North Carolina,1.02,1.05,123,-0.03
NC-185,Warren County,North Carolina,1.08,1.02,121,0.06
NC-187,Washington County,North Carolina,0.23,0.21,81,0.02
NC-189,Watauga County,North Carolina,0.27,0.21,82,0.06
NC-191,Wayne County,North Carolina,0.8,0.77,111,0.02
NC-193,Wilkes County,North Carolina,0.32,0.27,89,0.05
NC-195,Wilson County,North Carolina,0.67,0.65,109,0.02
NC-197,Yadkin County,North Carolina,0.83,0.76,116,0.07
NC-199,Yancey County,North Carolina,0.44,0.4,92,0.04
ND-001,Adams County,North Dakota,1.64,1.52,124,0.12
ND-003,Barnes County,North Dakota,0.04,-0.25,46,0.3
ND-005,Benson County,North Dakota,0.01,-0.2,47,0.21
ND-007,Billings County,North Dakota,1.7,1.67,126,0.03
ND-009,Bottineau County,North Dakota,0.71,0.7,101,0.01
ND-011,Bowman County,North Dakota,2.01,1.9,124,0.11
ND-013,Burke County,North Dakota,1.54,1.34,124,0.2
ND-015,Burleigh County,North Dakota,0.3,0.18,75,0.12
ND-017,Cass County,North Dakota,0.68,0.4,83,0.28
ND-019,Cavalier County,North Dakota,-0.46,-0.63,29,0.17
ND-021,Dickey County,North Dakota,0.25,-0.11,52,0.36
ND-023,Divide County,North Dakota,1.39,1.17,113,0.22
ND-025,Dunn County,North Dakota,1.54,1.45,123,0.09
ND-027,Eddy County,North Dakota,-0.36,-0.64,30,0.29
ND-029,Emmons County,North Dakota,-0.17,-0.27,44,0.11
ND-031,Foster County,North Dakota,-0.34,-0.64,30,0.3
ND-033,Golden Valley County,North Dakota,1.65,1.47,119,0.18
ND-035,Grand Forks County,North Dakota,-0.46,-0.67,27,0.21
ND-037,Grant County,North Dakota,1.37,1.2,114,0.17
ND-039,Griggs County,North Dakota,0.11,-0.11,53,0.22
ND-041,Hettinger County,North Dakota,1.72,1.62,124,0.11
ND-043,Kidder County,North Dakota,-0.31,-0.49,32,0.18
ND-045,LaMoure County,North Dakota,0.12,-0.22,50,0.34
ND-047,Logan County,North Dakota,-0.44,-0.71,22,0.27
ND-049,McHenry County,North Dakota,0.63,0.56,88,0.07
ND-051,McIntosh County,North Dakota,-0.11,-0.42,40,0.32
ND-053,McKenzie County,North Dakota,1.43,1.27,116,0.16
ND-055,McLean County,North Dakota,0.9,0.82,107,0.08
ND-057,Mercer County,North Dakota,1.46,1.35,115,0.11
ND-059,Morton County,North Dakota,1.06,0.91,105,0.15
ND-061,Mountrail County,North Dakota,1.56,1.38,121,0.18
ND-063,Nelson County,North Dakota,-0.02,-0.26,45,0.24
ND-065,Oliver County,North Dakota,1.33,1.25,115,0.08
ND-067,Pembina County,North Dakota,-0.84,-0.96,19,0.13
ND-069,Pierce County,North Dakota,0.35,0.18,76,0.17
ND-071,Ramsey County,North Dakota,-0.54,-0.83,20,0.29
ND-073,Ransom County,North Dakota,0.5,0.13,70,0.37
ND-075,Renville County,North Dakota,1.14,1.13,119,0.01
ND-077,Richland County,North Dakota,0.26,-0.07,56,0.33
ND-079,Rolette County,North Dakota,0.19,0.07,72,0.12
ND-081,Sargent County,North Dakota,0.35,-0.04,61,0.39
ND-083,Sheridan County,North Dakota,0.1,0.02,63,0.07
ND-085,Sioux County,North Dakota,0.86,0.68,93,0.17
ND-087,Slope County,North Dakota,1.96,1.92,127,0.04
ND-089,Stark County,North Dakota,1.89,1.88,128,0.01
ND-091,Steele County,North Dakota,0.46,0.26,70,0.21
ND-093,Stutsman County,North Dakota,-0.27,-0.59,33,0.32
ND-095,Towner County,North Dakota,0.2,-0.01,69,0.2
ND-097,Traill County,North Dakota,0.06,-0.16,51,0.22
ND-099,Walsh County,North Dakota,-0.62,-0.78,21,0.15
ND-101,Ward County,North Dakota,1.09,1.05,112,0.03
ND-103,Wells County,North Dakota,-0.11,-0.2,53,0.1
ND-105,Williams County,North Dakota,1.95,1.71,126,0.24
OH-001,Adams County,Ohio,0.24,0.23,80,0.01
OH-003,Allen County,Ohio,1.33,1.24,118,0.09
OH-005,Ashland County,Ohio,1.54,1.48,127,0.06
OH-007,Ashtabula County,Ohio,0.78,0.77,107,0.01
OH-009,Athens County,Ohio,0.81,0.81,110,0
OH-011,Auglaize County,Ohio,1.16,1.08,115,0.08
OH-013,Belmont County,Ohio,0.46,0.39,82,0.07
OH-015,Brown County,Ohio,0.47,0.48,90,-0.01
OH-017,Butler County,Ohio,0.3,0.29,84,0.01
OH-019,Carroll County,Ohio,0.53,0.48,89,0.05
OH-021,Champaign County,Ohio,0.89,0.82,105,0.07
OH-023,Clark County,Ohio,0.88,0.85,111,0.03
OH-025,Clermont County,Ohio,0.48,0.44,93,0.04
OH-027,Clinton County,Ohio,0.75,0.76,108,-0.01
OH-029,Columbiana County,Ohio,0.8,0.77,104,0.03
OH-031,Coshocton County,Ohio,0.58,0.6,102,-0.02
OH-033,Crawford County,Ohio,1.64,1.53,127,0.1
OH-035,Cuyahoga County,Ohio,1.61,1.59,125,0.01
OH-037,Darke County,Ohio,0.78,0.74,108,0.04
OH-039,Defiance County,Ohio,1.25,1.14,119,0.11
OH-041,Delaware County,Ohio,1.47,1.42,124,0.04
OH-043,Erie County,Ohio,1.72,1.68,127,0.03
OH-045,Fairfield County,Ohio,0.62,0.58,99,0.04
OH-047,Fayette County,Ohio,0.69,0.67,104,0.02
OH-049,Franklin County,Ohio,0.91,0.85,110,0.06
OH-051,Fulton County,Ohio,0.93,0.87,108,0.06
OH-053,Gallia County,Ohio,0.62,0.65,107,-0.03
OH-055,Geauga County,Ohio,0.96,0.95,110,0.01
OH-057,Greene County,Ohio,0.65,0.63,104,0.02
OH-059,Guernsey County,Ohio,0.13,0.13,67,0
OH-061,Hamilton County,Ohio,0.38,0.34,85,0.04
OH-063,Hancock County,Ohio,1.65,1.56,127,0.09
OH-065,Hardin County,Ohio,1.35,1.27,126,0.08
OH-067,Harrison County,Ohio,0.27,0.23,71,0.04
OH-069,Henry County,Ohio,1.37,1.3,119,0.08
OH-071,Highland County,Ohio,0.82,0.83,111,-0
OH-073,Hocking County,Ohio,0.78,0.78,109,-0.01
OH-075,Holmes County,Ohio,1.18,1.21,123,-0.03
OH-077,Huron County,Ohio,1.76,1.69,128,0.07
OH-079,Jackson County,Ohio,0.22,0.2,73,0.02
OH-081,Jefferson County,Ohio,0.44,0.4,82,0.04
OH-083,Knox County,Ohio,1.3,1.26,125,0.04
OH-085,Lake County,Ohio,1.3,1.3,122,0
OH-087,Lawrence County,Ohio,0.58,0.6,103,-0.03
OH-089,Licking County,Ohio,0.9,0.87,115,0.02
OH-091,Logan County,Ohio,1.49,1.39,126,0.11
OH-093,Lorain County,Ohio,1.83,1.77,127,0.06
OH-095,Lucas County,Ohio,1.07,1.01,115,0.06
OH-097,Madison County,Ohio,0.7,0.68,107,0.02
OH-099,Mahoning County,Ohio,0.87,0.83,109,0.04
OH-101,Marion County,Ohio,1.65,1.55,127,0.1
OH-103,Medina County,Ohio,1.64,1.61,128,0.02
OH-105,Meigs County,Ohio,0.66,0.64,97,0.02
OH-107,Mercer County,Ohio,1.27,1.2,122,0.07
OH-109,Miami County,Ohio,0.83,0.74,102,0.09
OH-111,Monroe County,Ohio,0.73,0.68,101,0.05
OH-113,Montgomery County,Ohio,0.43,0.38,87,0.05
OH-115,Morgan County,Ohio,0.43,0.43,87,-0
OH-117,Morrow County,Ohio,1.6,1.54,127,0.07
OH-119,Muskingum County,Ohio,0.42,0.45,89,-0.03
OH-121,Noble County,Ohio,0.44,0.42,89,0.02
OH-123,Ottawa County,Ohio,1.27,1.18,120,0.09
OH-125,Paulding County,Ohio,1.43,1.34,123,0.09
OH-127,Perry County,Ohio,0.71,0.7,101,0
OH-129,Pickaway County,Ohio,0.67,0.62,103,0.05
OH-131,Pike County,Ohio,0.05,0,59,0.05
OH-133,Portage County,Ohio,0.99,0.97,113,0.02
OH-135,Preble County,Ohio,0.54,0.52,100,0.02
OH-137,Putnam County,Ohio,1.76,1.66,127,0.1
OH-139,Richland County,Ohio,1.45,1.37,127,0.09
OH-141,Ross County,Ohio,0.38,0.34,89,0.03
OH-143,Sandusky County,Ohio,1.57,1.48,125,0.09
OH-145,Scioto County,Ohio,0.46,0.52,100,-0.06
OH-147,Seneca County,Ohio,1.5,1.4,124,0.09
OH-149,Shelby County,Ohio,1.35,1.28,125,0.08
OH-151,Stark County,Ohio,1.13,1.09,122,0.04
OH-153,Summit County,Ohio,1.3,1.31,123,-0
OH-155,Trumbull County,Ohio,0.56,0.52,86,0.04
OH-157,Tuscarawas County,Ohio,0.44,0.44,87,0
OH-159,Union County,Ohio,1.27,1.22,122,0.06
OH-161,Van Wert County,Ohio,1.54,1.45,124,0.09
OH-163,Vinton County,Ohio,0.37,0.34,82,0.03
OH-165,Warren County,Ohio,0.48,0.46,96,0.02
OH-167,Washington County,Ohio,0.99,0.92,112,0.06
OH-169,Wayne County,Ohio,1.41,1.39,124,0.03
OH-171,Williams County,Ohio,0.9,0.78,104,0.11
OH-173,Wood County,Ohio,1.58,1.48,127,0.09
OH-175,Wyandot County,Ohio,1.45,1.31,123,0.13
OK-001,Adair County,Oklahoma,0.05,-0,63,0.05
OK-003,Alfalfa County,Oklahoma,-0.28,-0.44,43,0.16
OK-005,Atoka County,Oklahoma,-0.35,-0.35,47,0
OK-007,Beaver County,Oklahoma,0.31,0.2,85,0.11
OK-009,Beckham County,Oklahoma,-0.27,-0.45,42,0.18
OK-011,Blaine County,Oklahoma,-0.3,-0.42,42,0.13
OK-013,Bryan County,Oklahoma,-0.21,-0.21,55,0
OK-015,Caddo County,Oklahoma,-0.43,-0.54,38,0.11
OK-017,Canadian County,Oklahoma,-0.4,-0.46,41,0.06
OK-019,Carter County,Oklahoma,-0.2,-0.22,52,0.02
OK-021,Cherokee County,Oklahoma,0.08,0.05,61,0.03
OK-023,Choctaw County,Oklahoma,-0.45,-0.42,42,-0.03
OK-025,Cimarron County,Oklahoma,0.16,-0.04,63,0.2
OK-027,Cleveland County,Oklahoma,-0.15,-0.13,55,-0.02
OK-029,Coal County,Oklahoma,-0.41,-0.43,40,0.02
OK-031,Comanche County,Oklahoma,0.05,-0.03,64,0.09
OK-033,Cotton County,Oklahoma,0.21,0.2,79,0
OK-035,Craig County,Oklahoma,0.17,0.14,73,0.04
OK-037,Creek County,Oklahoma,0.04,0.02,62,0.01
OK-039,Custer County,Oklahoma,-0.64,-0.8,27,0.16
OK-041,Delaware County,Oklahoma,0.4,0.36,88,0.04
OK-043,Dewey County,Oklahoma,-0.39,-0.5,32,0.12
OK-045,Ellis County,Oklahoma,0,-0.14,55,0.14
OK-047,Garfield County,Oklahoma,-0.03,-0.12,70,0.09
OK-049,Garvin County,Oklahoma,-0.05,-0.03,61,-0.02
OK-051,Grady County,Oklahoma,-0.16,-0.17,52,0.01
OK-053,Grant County,Oklahoma,-0.23,-0.36,49,0.13
OK-055,Greer County,Oklahoma,-0.21,-0.4,53,0.19
OK-057,Harmon County,Oklahoma,-0.35,-0.53,43,0.18
OK-059,Harper County,Oklahoma,0.18,0.15,79,0.03
OK-061,Haskell County,Oklahoma,-0.59,-0.62,28,0.03
OK-063,Hughes County,Oklahoma,-0.1,-0.12,54,0.02
OK-065,Jackson County,Oklahoma,-0.3,-0.45,47,0.16
OK-067,Jefferson County,Oklahoma,-0.43,-0.44,38,0.01
OK-069,Johnston County,Oklahoma,-0.21,-0.21,54,-0.01
OK-071,Kay County,Oklahoma,0.11,-0.03,66,0.13
OK-073,Kingfisher County,Oklahoma,-0.23,-0.34,43,0.11
OK-075,Kiowa County,Oklahoma,-0.14,-0.28,58,0.14
OK-077,Latimer County,Oklahoma,-0.44,-0.46,40,0.02
OK-079,Le Flore County,Oklahoma,-0.64,-0.64,29,-0
OK-081,Lincoln County,Oklahoma,0.13,0.14,73,-0.01
OK-083,Logan County,Oklahoma,-0.17,-0.24,53,0.06
OK-085,Love County,Oklahoma,-0.39,-0.41,38,0.02
OK-087,McClain County,Oklahoma,-0.14,-0.12,54,-0.02
OK-089,McCurtain County,Oklahoma,-0.51,-0.46,37,-0.05
OK-091,McIntosh County,Oklahoma,-0.25,-0.29,45,0.04
OK-093,Major County,Oklahoma,-0.22,-0.3,50,0.08
OK-095,Marshall County,Oklahoma,-0.26,-0.26,49,-0.01
OK-097,Mayes County,Oklahoma,0.12,0.08,71,0.04
OK-099,Murray County,Oklahoma,-0.17,-0.16,51,-0.01
OK-101,Muskogee County,Oklahoma,-0.26,-0.27,45,0.02
OK-103,Noble County,Oklahoma,0.28,0.16,76,0.12
OK-105,Nowata County,Oklahoma,0.29,0.25,80,0.04
OK-107,Okfuskee County,Oklahoma,0.1,0.06,61,0.03
OK-109,Oklahoma County,Oklahoma,-0.16,-0.16,53,-0
OK-111,Okmulgee County,Oklahoma,-0.09,-0.1,55,0.01
OK-113,Osage County,Oklahoma,0.35,0.28,83,0.07
OK-115,Ottawa County,Oklahoma,0.24,0.18,75,0.06
OK-117,Pawnee County,Oklahoma,0.27,0.15,75,0.11
OK-119,Payne County,Oklahoma,0.18,0.13,71,0.06
OK-121,Pittsburg County,Oklahoma,-0.2,-0.21,51,0.01
OK-123,Pontotoc County,Oklahoma,-0.18,-0.18,50,0
OK-125,Pottawatomie County,Oklahoma,-0.06,-0.05,57,-0
OK-127,Pushmataha County,Oklahoma,-0.43,-0.39,45,-0.04
OK-129,Roger Mills County,Oklahoma,-0.34,-0.47,36,0.14
OK-131,Rogers County,Oklahoma,-0.08,-0.13,59,0.05
OK-133,Seminole County,Oklahoma,0.04,0.01,58,0.02
OK-135,Sequoyah County,Oklahoma,-0.33,-0.36,44,0.03
OK-137,Stephens County,Oklahoma,-0.11,-0.15,55,0.04
OK-139,Texas County,Oklahoma,0.76,0.67,109,0.08
OK-141,Tillman County,Oklahoma,0.04,-0.04,70,0.07
OK-143,Tulsa County,Oklahoma,-0.04,-0.04,61,-0
OK-145,Wagoner County,Oklahoma,-0.13,-0.14,53,0.01
OK-147,Washington County,Oklahoma,0.4,0.38,90,0.02
OK-149,Washita County,Oklahoma,-0.38,-0.54,40,0.16
OK-151,Woods County,Oklahoma,-0.06,-0.18,48,0.13
OK-153,Woodward County,Oklahoma,0.04,-0.08,60,0.12
OR-001,Baker County,Oregon,-0.2,-0.21,64,0
OR-003,Benton County,Oregon,0.18,0.18,78,-0
OR-005,Clackamas County,Oregon,0.2,0.24,89,-0.03
OR-007,Clatsop County,Oregon,-0.2,-0.17,58,-0.03
OR-009,Columbia County,Oregon,-0.16,-0.13,64,-0.03
OR-011,Coos County,Oregon,-0.25,-0.22,59,-0.03
OR-013,Crook County,Oregon,-0.64,-0.64,41,0
OR-015,Curry County,Oregon,-0.25,-0.23,55,-0.02
OR-017,Deschutes County,Oregon,-0.56,-0.58,33,0.02
OR-019,Douglas County,Oregon,-0.12,-0.09,67,-0.03
OR-021,Gilliam County,Oregon,-0.55,-0.57,38,0.02
OR-023,Grant County,Oregon,-0.46,-0.49,43,0.03
OR-025,Harney County,Oregon,-0.57,-0.73,39,0.16
OR-027,Hood River County,Oregon,0.2,0.26,90,-0.06
OR-029,Jackson County,Oregon,-0.12,-0.12,68,0.01
OR-031,Jefferson County,Oregon,-0.34,-0.38,46,0.05
OR-033,Josephine County,Oregon,-0.01,-0,75,-0.01
OR-035,Klamath County,Oregon,-0.31,-0.33,51,0.02
OR-037,Lake County,Oregon,-0.65,-0.74,36,0.09
OR-039,Lane County,Oregon,0.1,0.1,80,0
OR-041,Lincoln County,Oregon,-0.01,0,69,-0.02
OR-043,Linn County,Oregon,0.12,0.12,82,0
OR-045,Malheur County,Oregon,-0.18,-0.24,57,0.07
OR-047,Marion County,Oregon,0.16,0.18,82,-0.03
OR-049,Morrow County,Oregon,-0.15,-0.11,64,-0.03
OR-051,Multnomah County,Oregon,0.26,0.31,97,-0.05
OR-053,Polk County,Oregon,0.04,0.06,74,-0.02
OR-055,Sherman County,Oregon,-0.34,-0.42,44,0.08
OR-057,Tillamook County,Oregon,-0.06,-0.04,65,-0.02
OR-059,Umatilla County,Oregon,-0.27,-0.32,53,0.05
OR-061,Union County,Oregon,-0.29,-0.31,48,0.02
OR-063,Wallowa County,Oregon,-0.31,-0.37,48,0.06
OR-065,Wasco County,Oregon,-0.17,-0.22,57,0.05
OR-067,Washington County,Oregon,-0.08,-0.08,66,0.01
OR-069,Wheeler County,Oregon,-0.37,-0.39,57,0.02
OR-071,Yamhill County,Oregon,-0.04,-0.02,70,-0.02
PA-001,Adams County,Pennsylvania,1.39,1.34,126,0.05
PA-003,Allegheny County,Pennsylvania,1.1,1.05,117,0.04
PA-005,Armstrong County,Pennsylvania,0.98,0.95,118,0.03
PA-007,Beaver County,Pennsylvania,0.93,0.86,113,0.06
PA-009,Bedford County,Pennsylvania,1.54,1.53,125,0.01
PA-011,Berks County,Pennsylvania,1.28,1.26,125,0.02
PA-013,Blair County,Pennsylvania,1.69,1.74,126,-0.05
PA-015,Bradford County,Pennsylvania,1.43,1.41,126,0.01
PA-017,Bucks County,Pennsylvania,1.14,1.1,122,0.04
PA-019,Butler County,Pennsylvania,1.21,1.13,120,0.08
PA-021,Cambria County,Pennsylvania,1.3,1.36,123,-0.06
PA-023,Cameron County,Pennsylvania,1.17,1.15,120,0.01
PA-025,Carbon County,Pennsylvania,1.03,1.01,122,0.02
PA-027,Centre County,Pennsylvania,1.28,1.21,124,0.07
PA-029,Chester County,Pennsylvania,1.13,1.13,124,0
PA-031,Clarion County,Pennsylvania,1.37,1.36,125,0.01
PA-033,Clearfield County,Pennsylvania,1.06,1.08,120,-0.02
PA-035,Clinton County,Pennsylvania,1.51,1.49,126,0.02
PA-037,Columbia County,Pennsylvania,1.57,1.53,128,0.03
PA-039,Crawford County,Pennsylvania,0.59,0.59,105,0
PA-041,Cumberland County,Pennsylvania,1.55,1.47,126,0.08
PA-043,Dauphin County,Pennsylvania,1.64,1.63,128,0.01
PA-045,Delaware County,Pennsylvania,1.24,1.25,125,-0.01
PA-047,Elk County,Pennsylvania,1.21,1.24,125,-0.03
PA-049,Erie County,Pennsylvania,0.81,0.81,114,0
PA-051,Fayette County,Pennsylvania,0.86,0.91,118,-0.04
PA-053,Forest County,Pennsylvania,1.27,1.33,125,-0.06
PA-055,Franklin County,Pennsylvania,1.53,1.48,127,0.06
PA-057,Fulton County,Pennsylvania,1.41,1.38,126,0.03
PA-059,Greene County,Pennsylvania,0.7,0.7,104,0
PA-061,Huntingdon County,Pennsylvania,1.72,1.69,125,0.03
PA-063,Indiana County,Pennsylvania,1.3,1.32,124,-0.02
PA-065,Jefferson County,Pennsylvania,1.27,1.31,125,-0.03
PA-067,Juniata County,Pennsylvania,1.69,1.6,128,0.09
PA-069,Lackawanna County,Pennsylvania,1.04,1.07,121,-0.03
PA-071,Lancaster County,Pennsylvania,1.19,1.22,123,-0.02
PA-073,Lawrence County,Pennsylvania,1.12,1.09,118,0.04
PA-075,Lebanon County,Pennsylvania,1.42,1.42,127,-0
PA-077,Lehigh County,Pennsylvania,1.15,1.13,123,0.02
PA-079,Luzerne County,Pennsylvania,1.15,1.14,126,0.01
PA-081,Lycoming County,Pennsylvania,1.85,1.83,128,0.02
PA-083,McKean County,Pennsylvania,0.94,0.91,116,0.03
PA-085,Mercer County,Pennsylvania,0.83,0.8,108,0.03
PA-087,Mifflin County,Pennsylvania,1.5,1.4,125,0.1
PA-089,Monroe County,Pennsylvania,1.19,1.19,123,0
PA-091,Montgomery County,Pennsylvania,1.11,1.07,122,0.04
PA-093,Montour County,Pennsylvania,1.84,1.81,128,0.03
PA-095,Northampton County,Pennsylvania,1.01,1.01,120,0
PA-097,Northumberland County,Pennsylvania,1.76,1.72,128,0.04
PA-099,Perry County,Pennsylvania,1.64,1.59,127,0.05
PA-101,Philadelphia County,Pennsylvania,1.28,1.26,125,0.02
PA-103,Pike County,Pennsylvania,1.35,1.4,127,-0.05
PA-105,Potter County,Pennsylvania,1.17,1.12,122,0.05
PA-107,Schuylkill County,Pennsylvania,1.46,1.42,128,0.04
PA-109,Snyder County,Pennsylvania,1.8,1.72,128,0.08
PA-111,Somerset County,Pennsylvania,1.25,1.29,124,-0.04
PA-113,Sullivan County,Pennsylvania,1.49,1.49,127,-0
PA-115,Susquehanna County,Pennsylvania,1.74,1.74,127,0
PA-117,Tioga County,Pennsylvania,1.32,1.25,124,0.06
PA-119,Union County,Pennsylvania,1.84,1.79,128,0.05
PA-121,Venango County,Pennsylvania,1.24,1.19,122,0.05
PA-123,Warren County,Pennsylvania,0.92,0.97,118,-0.05
