# Title: February 2020 - January 2021 Contiguous U.S. County Palmer Z-Index
# Missing: -99
# Note: Period of Record: 130 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
KS-091,Johnson County,Kansas,-0.01,-0.08,55,0.07
KS-093,Kearny County,Kansas,-0.52,-0.65,35,0.13
KS-095,Kingman County,Kansas,0.61,0.54,92,0.06
KS-097,Kiowa County,Kansas,0.34,0.25,79,0.09
KS-099,Labette County,Kansas,0.88,0.82,110,0.06
KS-101,Lane County,Kansas,-0.59,-0.67,32,0.08
KS-103,Leavenworth County,Kansas,0.17,0.09,68,0.08
KS-105,Lincoln County,Kansas,0.21,0.13,76,0.07
KS-107,Linn County,Kansas,-0.12,-0.14,51,0.02
KS-109,Logan County,Kansas,-0.74,-0.83,25,0.09
KS-111,Lyon County,Kansas,-0.25,-0.28,46,0.03
KS-113,McPherson County,Kansas,0.04,-0.07,55,0.11
KS-115,Marion County,Kansas,-0.24,-0.33,47,0.09
KS-117,Marshall County,Kansas,0.22,0.1,74,0.12
KS-119,Meade County,Kansas,-0.06,-0.16,56,0.1
KS-121,Miami County,Kansas,0.23,0.18,74,0.04
KS-123,Mitchell County,Kansas,0.35,0.32,82,0.03
KS-125,Montgomery County,Kansas,0.88,0.82,107,0.06
KS-127,Morris County,Kansas,-0.35,-0.43,39,0.07
KS-129,Morton County,Kansas,-0.9,-1.01,14,0.12
KS-131,Nemaha County,Kansas,0.04,-0.07,64,0.11
KS-133,Neosho County,Kansas,0.2,0.12,71,0.08
KS-135,Ness County,Kansas,-0.17,-0.31,48,0.14
KS-137,Norton County,Kansas,-0.58,-0.72,32,0.14
KS-139,Osage County,Kansas,-0.37,-0.43,36,0.05
KS-141,Osborne County,Kansas,0.31,0.28,79,0.03
KS-143,Ottawa County,Kansas,0.16,0.08,72,0.07
KS-145,Pawnee County,Kansas,0.42,0.27,81,0.15
KS-147,Phillips County,Kansas,-0.62,-0.75,33,0.13
KS-149,Pottawatomie County,Kansas,-0.11,-0.22,52,0.12
KS-151,Pratt County,Kansas,0.22,0.13,77,0.08
KS-153,Rawlins County,Kansas,-1.03,-1.2,13,0.17
KS-155,Reno County,Kansas,0.4,0.35,86,0.05
KS-157,Republic County,Kansas,-0.37,-0.37,47,-0
KS-159,Rice County,Kansas,0.47,0.36,82,0.11
KS-161,Riley County,Kansas,0.11,0.02,61,0.09
KS-163,Rooks County,Kansas,-0.17,-0.27,57,0.1
KS-165,Rush County,Kansas,0.54,0.39,85,0.16
KS-167,Russell County,Kansas,0.06,-0.02,69,0.08
KS-169,Saline County,Kansas,0.08,0.01,75,0.07
KS-171,Scott County,Kansas,-0.86,-0.92,20,0.06
KS-173,Sedgwick County,Kansas,0.01,-0.03,63,0.04
KS-175,Seward County,Kansas,-0.42,-0.5,38,0.09
KS-177,Shawnee County,Kansas,0.05,-0.04,63,0.09
KS-179,Sheridan County,Kansas,-0.68,-0.77,32,0.1
KS-181,Sherman County,Kansas,-0.73,-0.97,23,0.25
KS-183,Smith County,Kansas,-0.13,-0.18,54,0.04
KS-185,Stafford County,Kansas,0.83,0.72,105,0.11
KS-187,Stanton County,Kansas,-0.92,-1.07,13,0.15
KS-189,Stevens County,Kansas,-0.52,-0.6,33,0.08
KS-191,Sumner County,Kansas,0.34,0.26,77,0.08
KS-193,Thomas County,Kansas,-0.61,-0.74,29,0.12
KS-195,Trego County,Kansas,-0.54,-0.66,38,0.12
KS-197,Wabaunsee County,Kansas,-0.17,-0.28,46,0.11
KS-199,Wallace County,Kansas,-1.15,-1.35,12,0.2
KS-201,Washington County,Kansas,0.02,-0.05,65,0.07
KS-203,Wichita County,Kansas,-0.58,-0.74,28,0.17
KS-205,Wilson County,Kansas,0.17,0.09,71,0.08
KS-207,Woodson County,Kansas,-0.21,-0.26,45,0.04
KS-209,Wyandotte County,Kansas,-0.15,-0.22,48,0.07
KY-001,Adair County,Kentucky,0.97,0.99,118,-0.02
KY-003,Allen County,Kentucky,1.12,1.12,121,0
KY-005,Anderson County,Kentucky,0.57,0.6,95,-0.03
KY-007,Ballard County,Kentucky,0.65,0.77,106,-0.13
KY-009,Barren County,Kentucky,1.04,1.08,124,-0.04
KY-011,Bath County,Kentucky,1.52,1.5,125,0.01
KY-013,Bell County,Kentucky,1.37,1.27,124,0.1
KY-015,Boone County,Kentucky,0.82,0.8,105,0.01
KY-017,Bourbon County,Kentucky,0.93,0.93,107,0
KY-019,Boyd County,Kentucky,0.65,0.64,102,0.01
KY-021,Boyle County,Kentucky,0.34,0.42,90,-0.09
KY-023,Bracken County,Kentucky,0.88,0.93,117,-0.04
KY-025,Breathitt County,Kentucky,1.33,1.27,124,0.06
KY-027,Breckinridge County,Kentucky,1.08,1.14,122,-0.06
KY-029,Bullitt County,Kentucky,1.07,1.11,120,-0.04
KY-031,Butler County,Kentucky,1.22,1.27,125,-0.05
KY-033,Caldwell County,Kentucky,1.16,1.18,123,-0.02
KY-035,Calloway County,Kentucky,0.96,0.98,113,-0.02
KY-037,Campbell County,Kentucky,0.99,0.96,117,0.03
KY-039,Carlisle County,Kentucky,0.81,0.94,111,-0.13
KY-041,Carroll County,Kentucky,0.79,0.76,100,0.03
KY-043,Carter County,Kentucky,0.79,0.79,110,0
KY-045,Casey County,Kentucky,0.98,1.04,123,-0.06
KY-047,Christian County,Kentucky,0.99,1,115,-0.01
KY-049,Clark County,Kentucky,1.05,1.1,111,-0.05
KY-051,Clay County,Kentucky,1.39,1.32,125,0.07
KY-053,Clinton County,Kentucky,1.24,1.19,125,0.05
KY-055,Crittenden County,Kentucky,1.33,1.33,127,0.01
KY-057,Cumberland County,Kentucky,1.16,1.15,126,0.01
KY-059,Daviess County,Kentucky,1.29,1.35,123,-0.06
KY-061,Edmonson County,Kentucky,1.23,1.27,127,-0.05
KY-063,Elliott County,Kentucky,1.18,1.2,121,-0.01
KY-065,Estill County,Kentucky,1.49,1.51,125,-0.01
KY-067,Fayette County,Kentucky,0.58,0.64,95,-0.07
KY-069,Fleming County,Kentucky,1.36,1.32,120,0.03
KY-071,Floyd County,Kentucky,1.42,1.41,126,0.01
KY-073,Franklin County,Kentucky,0.49,0.52,90,-0.03
KY-075,Fulton County,Kentucky,0.97,1.04,116,-0.07
KY-077,Gallatin County,Kentucky,0.89,0.88,109,0.01
KY-079,Garrard County,Kentucky,0.91,1.01,114,-0.1
KY-081,Grant County,Kentucky,0.75,0.8,108,-0.05
KY-083,Graves County,Kentucky,0.83,0.94,113,-0.11
KY-085,Grayson County,Kentucky,1.12,1.18,123,-0.06
KY-087,Green County,Kentucky,0.81,0.82,113,-0.01
KY-089,Greenup County,Kentucky,0.23,0.3,85,-0.07
KY-091,Hancock County,Kentucky,1.25,1.29,124,-0.05
KY-093,Hardin County,Kentucky,1.15,1.18,122,-0.02
KY-095,Harlan County,Kentucky,1.58,1.52,130,0.06
KY-097,Harrison County,Kentucky,0.87,0.9,112,-0.03
KY-099,Hart County,Kentucky,1.12,1.15,122,-0.03
KY-101,Henderson County,Kentucky,1.12,1.16,119,-0.03
KY-103,Henry County,Kentucky,0.73,0.77,107,-0.04
KY-105,Hickman County,Kentucky,0.95,1.07,115,-0.12
KY-107,Hopkins County,Kentucky,0.94,0.98,114,-0.04
KY-109,Jackson County,Kentucky,1.5,1.51,127,-0.01
KY-111,Jefferson County,Kentucky,1.19,1.24,118,-0.05
KY-113,Jessamine County,Kentucky,0.37,0.46,90,-0.09
KY-115,Johnson County,Kentucky,0.94,0.94,117,0
KY-117,Kenton County,Kentucky,0.88,0.86,110,0.02
KY-119,Knott County,Kentucky,1.33,1.37,125,-0.03
KY-121,Knox County,Kentucky,1.54,1.44,129,0.1
KY-123,Larue County,Kentucky,0.92,0.95,109,-0.02
KY-125,Laurel County,Kentucky,1.56,1.51,128,0.05
KY-127,Lawrence County,Kentucky,0.77,0.77,111,-0
KY-129,Lee County,Kentucky,1.46,1.41,126,0.05
KY-131,Leslie County,Kentucky,1.44,1.38,125,0.06
KY-133,Letcher County,Kentucky,1.55,1.56,129,-0.02
KY-135,Lewis County,Kentucky,0.59,0.6,101,-0.01
KY-137,Lincoln County,Kentucky,1.05,1.14,123,-0.09
KY-139,Livingston County,Kentucky,1.04,1.08,118,-0.04
KY-141,Logan County,Kentucky,1.2,1.27,124,-0.07
KY-143,Lyon County,Kentucky,1.05,1.09,119,-0.04
KY-145,McCracken County,Kentucky,0.75,0.85,112,-0.11
KY-147,McCreary County,Kentucky,1.15,1.07,119,0.08
KY-149,McLean County,Kentucky,0.94,1.01,116,-0.08
KY-151,Madison County,Kentucky,1.21,1.28,121,-0.07
KY-153,Magoffin County,Kentucky,1.24,1.21,122,0.03
KY-155,Marion County,Kentucky,0.68,0.71,101,-0.02
KY-157,Marshall County,Kentucky,0.89,0.96,111,-0.07
KY-159,Martin County,Kentucky,1.3,1.3,124,0
KY-161,Mason County,Kentucky,0.86,0.86,106,-0.01
KY-163,Meade County,Kentucky,1.23,1.29,124,-0.06
KY-165,Menifee County,Kentucky,1.56,1.55,126,0.01
KY-167,Mercer County,Kentucky,0.26,0.33,84,-0.07
KY-169,Metcalfe County,Kentucky,0.95,0.97,121,-0.02
KY-171,Monroe County,Kentucky,0.98,1,122,-0.02
KY-173,Montgomery County,Kentucky,1.28,1.28,120,0
KY-175,Morgan County,Kentucky,1.4,1.4,124,-0.01
KY-177,Muhlenberg County,Kentucky,1.09,1.15,121,-0.06
KY-179,Nelson County,Kentucky,0.82,0.84,105,-0.02
KY-181,Nicholas County,Kentucky,1.09,1.07,116,0.02
KY-183,Ohio County,Kentucky,1.26,1.32,125,-0.05
KY-185,Oldham County,Kentucky,1.07,1.11,113,-0.04
KY-187,Owen County,Kentucky,0.73,0.76,104,-0.03
KY-189,Owsley County,Kentucky,1.35,1.31,125,0.04
KY-191,Pendleton County,Kentucky,0.83,0.88,114,-0.05
KY-193,Perry County,Kentucky,1.34,1.33,125,0.01
KY-195,Pike County,Kentucky,1.97,1.98,129,-0.01
KY-197,Powell County,Kentucky,1.51,1.52,124,-0.01
KY-199,Pulaski County,Kentucky,1.38,1.39,129,-0.01
KY-201,Robertson County,Kentucky,0.98,0.99,113,-0.01
KY-203,Rockcastle County,Kentucky,1.5,1.56,129,-0.07
KY-205,Rowan County,Kentucky,1.63,1.63,128,0
KY-207,Russell County,Kentucky,1.18,1.19,122,-0.01
KY-209,Scott County,Kentucky,0.63,0.66,93,-0.03
KY-211,Shelby County,Kentucky,0.78,0.83,105,-0.04
KY-213,Simpson County,Kentucky,1.07,1.1,119,-0.03
KY-215,Spencer County,Kentucky,0.72,0.76,101,-0.04
KY-217,Taylor County,Kentucky,0.79,0.81,112,-0.01
KY-219,Todd County,Kentucky,1.09,1.12,118,-0.03
KY-221,Trigg County,Kentucky,0.97,0.99,113,-0.03
KY-223,Trimble County,Kentucky,0.72,0.71,100,0.01
KY-225,Union County,Kentucky,1.23,1.25,120,-0.02
KY-227,Warren County,Kentucky,1.14,1.17,122,-0.03
KY-229,Washington County,Kentucky,0.58,0.61,97,-0.03
KY-231,Wayne County,Kentucky,1.15,1.08,122,0.07
KY-233,Webster County,Kentucky,1.16,1.18,119,-0.03
KY-235,Whitley County,Kentucky,1.45,1.36,127,0.09
KY-237,Wolfe County,Kentucky,1.52,1.47,126,0.05
KY-239,Woodford County,Kentucky,0.34,0.4,83,-0.06
LA-001,Acadia Parish,Louisiana,0.06,0.08,74,-0.02
LA-003,Allen Parish,Louisiana,-0.62,-0.56,27,-0.07
LA-005,Ascension Parish,Louisiana,0.14,0.14,79,-0
LA-007,Assumption Parish,Louisiana,-0.93,-0.87,16,-0.05
LA-009,Avoyelles Parish,Louisiana,0.63,0.7,116,-0.06
LA-011,Beauregard Parish,Louisiana,-0.17,-0.11,56,-0.06
LA-013,Bienville Parish,Louisiana,0.79,0.81,111,-0.02
LA-015,Bossier Parish,Louisiana,1.14,1.09,119,0.05
LA-017,Caddo Parish,Louisiana,1.07,1.03,117,0.05
LA-019,Calcasieu Parish,Louisiana,-0.36,-0.29,41,-0.07
LA-021,Caldwell Parish,Louisiana,1.25,1.24,127,0.01
LA-023,Cameron Parish,Louisiana,-0.3,-0.27,40,-0.03
LA-025,Catahoula Parish,Louisiana,0.95,1,123,-0.04
LA-027,Claiborne Parish,Louisiana,0.99,0.99,118,-0.01
LA-029,Concordia Parish,Louisiana,0.67,0.72,112,-0.05
LA-031,De Soto Parish,Louisiana,1.04,1.03,117,0.02
LA-033,East Baton Rouge Parish,Louisiana,0.07,0.05,75,0.02
LA-035,East Carroll Parish,Louisiana,0.64,0.63,103,0.01
LA-037,East Feliciana Parish,Louisiana,-0.14,-0.13,65,-0.01
LA-039,Evangeline Parish,Louisiana,0.07,0.11,73,-0.04
LA-041,Franklin Parish,Louisiana,1.17,1.18,126,-0.01
LA-043,Grant Parish,Louisiana,1.34,1.37,126,-0.03
LA-045,Iberia Parish,Louisiana,-0.03,-0.05,58,0.01
LA-047,Iberville Parish,Louisiana,0.11,0.12,78,-0
LA-049,Jackson Parish,Louisiana,0.83,0.87,114,-0.04
LA-051,Jefferson Parish,Louisiana,0.09,0.1,74,-0.02
LA-053,Jefferson Davis Parish,Louisiana,-0.42,-0.37,37,-0.05
LA-055,Lafayette Parish,Louisiana,0.28,0.26,82,0.02
LA-057,Lafourche Parish,Louisiana,-0.77,-0.74,21,-0.03
LA-059,La Salle Parish,Louisiana,0.89,0.93,121,-0.04
LA-061,Lincoln Parish,Louisiana,0.77,0.8,107,-0.03
LA-063,Livingston Parish,Louisiana,0.16,0.16,78,0
LA-065,Madison Parish,Louisiana,0.63,0.64,108,-0.01
LA-067,Morehouse Parish,Louisiana,0.96,0.94,116,0.02
LA-069,Natchitoches Parish,Louisiana,1.55,1.57,130,-0.02
LA-071,Orleans Parish,Louisiana,-0.02,-0.04,59,0.02
LA-073,Ouachita Parish,Louisiana,0.74,0.74,106,-0
LA-075,Plaquemines Parish,Louisiana,-0.21,-0.21,52,-0
LA-077,Pointe Coupee Parish,Louisiana,0.13,0.18,83,-0.05
LA-079,Rapides Parish,Louisiana,0.99,1.03,123,-0.04
LA-081,Red River Parish,Louisiana,1.1,1.07,119,0.03
LA-083,Richland Parish,Louisiana,1.01,1,120,0
LA-085,Sabine Parish,Louisiana,1.26,1.29,124,-0.03
LA-087,St. Bernard Parish,Louisiana,-0.16,-0.17,52,0.01
LA-089,St. Charles Parish,Louisiana,-0.03,0,65,-0.03
LA-091,St. Helena Parish,Louisiana,-0.13,-0.15,62,0.02
LA-093,St. James Parish,Louisiana,-0.41,-0.4,35,-0.01
LA-095,St. John the Baptist Parish,Louisiana,0.08,0.07,71,0
LA-097,St. Landry Parish,Louisiana,0.43,0.45,98,-0.02
LA-099,St. Martin Parish,Louisiana,-0.02,-0.01,69,-0.01
LA-101,St. Mary Parish,Louisiana,-0.71,-0.65,26,-0.06
LA-103,St. Tammany Parish,Louisiana,0.07,0.05,70,0.03
LA-105,Tangipahoa Parish,Louisiana,-0.01,-0.01,68,0
LA-107,Tensas Parish,Louisiana,0.8,0.82,118,-0.03
LA-109,Terrebonne Parish,Louisiana,-1.45,-1.38,5,-0.07
LA-111,Union Parish,Louisiana,0.99,0.98,115,0
LA-113,Vermilion Parish,Louisiana,-0.19,-0.21,54,0.01
LA-115,Vernon Parish,Louisiana,0.92,0.97,115,-0.05
LA-117,Washington Parish,Louisiana,0.18,0.21,82,-0.03
LA-119,Webster Parish,Louisiana,0.96,0.93,116,0.03
LA-121,West Baton Rouge Parish,Louisiana,0.12,0.1,77,0.01
LA-123,West Carroll Parish,Louisiana,0.81,0.79,110,0.02
LA-125,West Feliciana Parish,Louisiana,-0.01,0.05,74,-0.05
LA-127,Winn Parish,Louisiana,1.1,1.16,126,-0.06
ME-001,Androscoggin County,Maine,-0.04,-0.03,69,-0.01
ME-003,Aroostook County,Maine,-1.06,-0.99,10,-0.08
ME-005,Cumberland County,Maine,-0.17,-0.19,52,0.02
ME-007,Franklin County,Maine,-0.23,-0.26,43,0.03
ME-009,Hancock County,Maine,-0.62,-0.61,20,-0.01
ME-011,Kennebec County,Maine,-0.16,-0.15,50,-0
ME-013,Knox County,Maine,-0.4,-0.39,37,-0
ME-015,Lincoln County,Maine,-0.19,-0.19,49,0
ME-017,Oxford County,Maine,-0.17,-0.17,52,-0
ME-019,Penobscot County,Maine,-0.66,-0.67,25,0.01
ME-021,Piscataquis County,Maine,-0.68,-0.71,20,0.04
ME-023,Sagadahoc County,Maine,0.03,0.02,65,0.01
ME-025,Somerset County,Maine,-0.64,-0.7,18,0.06
ME-027,Waldo County,Maine,-0.48,-0.47,27,-0.01
ME-029,Washington County,Maine,-1.15,-1.07,6,-0.09
ME-031,York County,Maine,-0.65,-0.62,18,-0.02
MD-001,Allegany County,Maryland,0.19,0.22,80,-0.03
MD-003,Anne Arundel County,Maryland,1.12,1.1,119,0.03
MD-005,Baltimore County,Maryland,0.51,0.54,97,-0.02
MD-009,Calvert County,Maryland,1.48,1.54,128,-0.06
MD-011,Caroline County,Maryland,1.02,1.03,118,-0.02
MD-013,Carroll County,Maryland,-0.12,-0.14,53,0.02
MD-015,Cecil County,Maryland,0.23,0.26,80,-0.03
MD-017,Charles County,Maryland,1.12,1.16,123,-0.04
MD-019,Dorchester County,Maryland,0.99,1.05,120,-0.06
MD-021,Frederick County,Maryland,-0.4,-0.44,39,0.04
MD-023,Garrett County,Maryland,-0.07,-0.02,58,-0.05
MD-025,Harford County,Maryland,0.13,0.17,76,-0.04
MD-027,Howard County,Maryland,0.85,0.86,117,-0.01
MD-029,Kent County,Maryland,0.16,0.17,82,-0.01
MD-031,Montgomery County,Maryland,0.67,0.67,112,0
MD-033,Prince George&#039;s County,Maryland,1.35,1.36,125,-0.01
MD-035,Queen Anne&#039;s County,Maryland,0.7,0.7,109,0
MD-037,St. Mary&#039;s County,Maryland,1.43,1.51,126,-0.08
MD-039,Somerset County,Maryland,0.69,0.75,113,-0.05
MD-041,Talbot County,Maryland,1.23,1.25,123,-0.02
MD-043,Washington County,Maryland,-0.6,-0.63,28,0.04
MD-045,Wicomico County,Maryland,0.74,0.8,116,-0.06
MD-047,Worcester County,Maryland,0.48,0.57,104,-0.08
MD-510,Baltimore City,Maryland,0.92,0.94,115,-0.02
MD-511,Washington,District of Columbia,1.31,1.32,125,-0.01
MA-001,Barnstable County,Massachusetts,-0.95,-0.97,5,0.02
MA-003,Berkshire County,Massachusetts,-0.85,-0.8,15,-0.04
MA-005,Bristol County,Massachusetts,-0.51,-0.53,17,0.02
MA-007,Dukes County,Massachusetts,-0.86,-0.87,7,0.01
MA-009,Essex County,Massachusetts,-0.53,-0.5,27,-0.03
MA-011,Franklin County,Massachusetts,-0.55,-0.47,30,-0.09
MA-013,Hampden County,Massachusetts,-0.64,-0.64,20,0
MA-015,Hampshire County,Massachusetts,-0.51,-0.48,29,-0.03
MA-017,Middlesex County,Massachusetts,-0.54,-0.51,26,-0.04
MA-019,Nantucket County,Massachusetts,-0.92,-0.89,11,-0.04
MA-021,Norfolk County,Massachusetts,-0.09,-0.09,52,0
MA-023,Plymouth County,Massachusetts,-0.58,-0.6,16,0.02
MA-025,Suffolk County,Massachusetts,-0.36,-0.35,35,-0.01
MA-027,Worcester County,Massachusetts,-0.44,-0.36,35,-0.08
MI-001,Alcona County,Michigan,0.08,0.02,65,0.06
MI-003,Alger County,Michigan,1.1,1.12,115,-0.02
MI-005,Allegan County,Michigan,-0.05,-0.04,55,-0.02
MI-007,Alpena County,Michigan,0.78,0.78,111,-0.01
MI-009,Antrim County,Michigan,0.97,1.09,121,-0.12
MI-011,Arenac County,Michigan,-0.2,-0.22,47,0.01
MI-013,Baraga County,Michigan,0.3,0.37,93,-0.07
MI-015,Barry County,Michigan,0.05,0.02,57,0.03
MI-017,Bay County,Michigan,-0.3,-0.36,43,0.06
MI-019,Benzie County,Michigan,0.3,0.3,88,-0.01
MI-021,Berrien County,Michigan,-0.78,-0.74,24,-0.03
MI-023,Branch County,Michigan,-0.63,-0.65,20,0.03
MI-025,Calhoun County,Michigan,-0.5,-0.46,29,-0.04
MI-027,Cass County,Michigan,-0.78,-0.77,22,-0.01
MI-029,Charlevoix County,Michigan,1.12,1.26,122,-0.15
MI-031,Cheboygan County,Michigan,1.18,1.27,124,-0.09
MI-033,Chippewa County,Michigan,0.73,0.75,112,-0.02
MI-035,Clare County,Michigan,-0.07,-0,59,-0.07
MI-037,Clinton County,Michigan,-0.03,-0.07,61,0.03
MI-039,Crawford County,Michigan,0.45,0.55,104,-0.1
MI-041,Delta County,Michigan,0.79,0.78,112,0.01
MI-043,Dickinson County,Michigan,0.81,0.79,109,0.02
MI-045,Eaton County,Michigan,0.15,0.15,71,-0
MI-047,Emmet County,Michigan,1,1.14,119,-0.14
MI-049,Genesee County,Michigan,-0.08,-0.12,52,0.05
MI-051,Gladwin County,Michigan,-0.11,-0.05,62,-0.06
MI-053,Gogebic County,Michigan,0.33,0.41,94,-0.08
MI-055,Grand Traverse County,Michigan,0.49,0.52,100,-0.03
MI-057,Gratiot County,Michigan,-0.21,-0.31,40,0.1
MI-059,Hillsdale County,Michigan,-0.46,-0.45,33,-0.01
MI-061,Houghton County,Michigan,0.18,0.3,90,-0.12
MI-063,Huron County,Michigan,-0.45,-0.42,38,-0.02
MI-065,Ingham County,Michigan,0.25,0.26,74,-0.01
MI-067,Ionia County,Michigan,0.11,0.07,64,0.03
MI-069,Iosco County,Michigan,-0.2,-0.26,48,0.05
MI-071,Iron County,Michigan,0.86,0.89,113,-0.03
MI-073,Isabella County,Michigan,-0.41,-0.38,38,-0.03
MI-075,Jackson County,Michigan,0.01,0.03,61,-0.02
MI-077,Kalamazoo County,Michigan,-0.71,-0.67,26,-0.04
MI-079,Kalkaska County,Michigan,0.63,0.72,112,-0.09
MI-081,Kent County,Michigan,0.05,0.02,63,0.03
MI-083,Keweenaw County,Michigan,-0.28,-0.18,54,-0.1
MI-085,Lake County,Michigan,-0.17,-0.11,57,-0.05
MI-087,Lapeer County,Michigan,-0.24,-0.34,45,0.1
MI-089,Leelanau County,Michigan,0.59,0.67,108,-0.08
MI-091,Lenawee County,Michigan,-0.6,-0.63,27,0.03
MI-093,Livingston County,Michigan,-0.13,-0.07,55,-0.06
MI-095,Luce County,Michigan,-0.09,0.06,69,-0.15
MI-097,Mackinac County,Michigan,0.78,0.9,110,-0.12
MI-099,Macomb County,Michigan,0.27,0.24,65,0.03
MI-101,Manistee County,Michigan,0.05,0.06,71,-0
MI-103,Marquette County,Michigan,1.06,1.09,117,-0.03
MI-105,Mason County,Michigan,-0.17,-0.13,53,-0.04
MI-107,Mecosta County,Michigan,-0.27,-0.29,38,0.02
MI-109,Menominee County,Michigan,0.78,0.76,108,0.02
MI-111,Midland County,Michigan,-0.4,-0.37,44,-0.03
MI-113,Missaukee County,Michigan,0.29,0.34,88,-0.05
MI-115,Monroe County,Michigan,-0.46,-0.49,32,0.03
MI-117,Montcalm County,Michigan,0.15,0.1,68,0.05
MI-119,Montmorency County,Michigan,0.82,0.98,115,-0.16
MI-121,Muskegon County,Michigan,-0.1,-0.07,50,-0.03
MI-123,Newaygo County,Michigan,-0.22,-0.2,47,-0.02
MI-125,Oakland County,Michigan,-0.42,-0.36,41,-0.06
MI-127,Oceana County,Michigan,-0.23,-0.16,52,-0.07
MI-129,Ogemaw County,Michigan,0.08,0.1,64,-0.02
MI-131,Ontonagon County,Michigan,0.26,0.32,88,-0.06
MI-133,Osceola County,Michigan,-0.09,-0.07,51,-0.02
MI-135,Oscoda County,Michigan,0.31,0.39,92,-0.08
MI-137,Otsego County,Michigan,1.07,1.21,125,-0.14
MI-139,Ottawa County,Michigan,-0.07,-0.06,56,-0.01
MI-141,Presque Isle County,Michigan,1.16,1.2,121,-0.04
MI-143,Roscommon County,Michigan,0.01,0.09,67,-0.08
MI-145,Saginaw County,Michigan,-0.1,-0.2,53,0.1
MI-147,St. Clair County,Michigan,-0.07,-0.11,55,0.04
MI-149,St. Joseph County,Michigan,-0.7,-0.72,21,0.02
MI-151,Sanilac County,Michigan,-0.32,-0.35,45,0.03
MI-153,Schoolcraft County,Michigan,0.94,1.01,113,-0.07
MI-155,Shiawassee County,Michigan,0.21,0.18,70,0.03
MI-157,Tuscola County,Michigan,-0.33,-0.47,35,0.14
MI-159,Van Buren County,Michigan,-0.46,-0.39,37,-0.07
MI-161,Washtenaw County,Michigan,0.29,0.25,70,0.04
MI-163,Wayne County,Michigan,0.18,0.2,69,-0.02
MI-165,Wexford County,Michigan,0.13,0.15,78,-0.02
MN-001,Aitkin County,Minnesota,-0.16,-0.11,49,-0.04
MN-003,Anoka County,Minnesota,-0.75,-0.87,21,0.12
MN-005,Becker County,Minnesota,0.2,0.11,69,0.09
MN-007,Beltrami County,Minnesota,0.27,0.2,64,0.07
MN-009,Benton County,Minnesota,-0.31,-0.24,46,-0.07
MN-011,Big Stone County,Minnesota,-0.44,-0.63,25,0.2
MN-013,Blue Earth County,Minnesota,0.84,0.68,97,0.16
MN-015,Brown County,Minnesota,0.32,0.05,65,0.26
MN-017,Carlton County,Minnesota,-0.56,-0.56,28,-0
MN-019,Carver County,Minnesota,0.15,-0.01,57,0.16
MN-021,Cass County,Minnesota,-0.15,-0.15,50,-0
MN-023,Chippewa County,Minnesota,-0.46,-0.52,29,0.05
MN-025,Chisago County,Minnesota,-0.31,-0.35,41,0.04
MN-027,Clay County,Minnesota,0.52,0.28,74,0.24
MN-029,Clearwater County,Minnesota,0.32,0.28,76,0.05
MN-031,Cook County,Minnesota,-0.85,-0.73,20,-0.12
MN-033,Cottonwood County,Minnesota,-0.02,-0.26,54,0.24
MN-035,Crow Wing County,Minnesota,-0.17,-0.14,47,-0.03
MN-037,Dakota County,Minnesota,0.26,0.15,69,0.11
MN-039,Dodge County,Minnesota,0.6,0.49,88,0.11
MN-041,Douglas County,Minnesota,-0.27,-0.29,45,0.03
MN-043,Faribault County,Minnesota,0.09,-0.01,59,0.11
MN-045,Fillmore County,Minnesota,0.08,-0.06,52,0.13
MN-047,Freeborn County,Minnesota,0.31,0.19,67,0.11
MN-049,Goodhue County,Minnesota,0.33,0.21,66,0.11
MN-051,Grant County,Minnesota,-0.13,-0.3,43,0.18
MN-053,Hennepin County,Minnesota,-0.31,-0.45,39,0.14
MN-055,Houston County,Minnesota,0.32,0.2,70,0.12
MN-057,Hubbard County,Minnesota,-0.05,-0.06,61,0.01
MN-059,Isanti County,Minnesota,-0.62,-0.66,27,0.04
MN-061,Itasca County,Minnesota,0.05,0.04,55,0
MN-063,Jackson County,Minnesota,-0.53,-0.71,27,0.18
MN-065,Kanabec County,Minnesota,-0.13,-0.1,48,-0.04
MN-067,Kandiyohi County,Minnesota,-0.47,-0.48,36,0.01
MN-069,Kittson County,Minnesota,0.58,0.42,81,0.16
MN-071,Koochiching County,Minnesota,-0.66,-0.67,32,0.01
MN-073,Lac qui Parle County,Minnesota,-0.57,-0.66,26,0.09
MN-075,Lake County,Minnesota,-1.14,-1.04,11,-0.1
MN-077,Lake of the Woods County,Minnesota,-0.7,-0.78,28,0.08
MN-079,Le Sueur County,Minnesota,0.97,0.86,108,0.11
MN-081,Lincoln County,Minnesota,-0.01,-0.17,48,0.16
MN-083,Lyon County,Minnesota,0.26,0.09,64,0.16
MN-085,McLeod County,Minnesota,-0.94,-1.07,19,0.13
MN-087,Mahnomen County,Minnesota,-0.29,-0.38,43,0.08
MN-089,Marshall County,Minnesota,0.37,0.23,80,0.14
MN-091,Martin County,Minnesota,-0.34,-0.51,39,0.17
MN-093,Meeker County,Minnesota,-0.98,-1,18,0.03
MN-095,Mille Lacs County,Minnesota,-0.4,-0.34,40,-0.06
