state_alpha,state_fips_code,reference_period_desc,location_desc,county_ansi,asd_code,country_name,unit_desc,year,region_desc,domain_desc,util_practice_desc,congr_district_code,freq_desc,county_name,state_ansi,week_ending,begin_code,county_code,end_code,Value,class_desc,watershed_code,agg_level_desc,watershed_desc,zip_5,load_time,asd_desc,prodn_practice_desc,sector_desc,country_code,state_name,commodity_desc,CV (%),domaincat_desc,group_desc,source_desc,short_desc,statisticcat_desc
IN,18,YEAR,46746,,,UNITED STATES,OPERATIONS,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,70,ALL CLASSES,00000000,ZIP CODE,,46746,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46746,,,UNITED STATES,OPERATIONS,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,76,ALL CLASSES,00000000,ZIP CODE,,46746,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46746,,,UNITED STATES,OPERATIONS,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,80,ALL CLASSES,00000000,ZIP CODE,,46746,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46747,,,UNITED STATES,OPERATIONS,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,34,ALL CLASSES,00000000,ZIP CODE,,46747,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46747,,,UNITED STATES,OPERATIONS,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,47,ALL CLASSES,00000000,ZIP CODE,,46747,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46747,,,UNITED STATES,OPERATIONS,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,40,ALL CLASSES,00000000,ZIP CODE,,46747,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46748,,,UNITED STATES,OPERATIONS,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,31,ALL CLASSES,00000000,ZIP CODE,,46748,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46748,,,UNITED STATES,OPERATIONS,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,36,ALL CLASSES,00000000,ZIP CODE,,46748,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46748,,,UNITED STATES,OPERATIONS,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,34,ALL CLASSES,00000000,ZIP CODE,,46748,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46750,,,UNITED STATES,OPERATIONS,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,200,ALL CLASSES,00000000,ZIP CODE,,46750,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46750,,,UNITED STATES,OPERATIONS,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,203,ALL CLASSES,00000000,ZIP CODE,,46750,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46750,,,UNITED STATES,OPERATIONS,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,213,ALL CLASSES,00000000,ZIP CODE,,46750,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46755,,,UNITED STATES,OPERATIONS,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,83,ALL CLASSES,00000000,ZIP CODE,,46755,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46755,,,UNITED STATES,OPERATIONS,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,98,ALL CLASSES,00000000,ZIP CODE,,46755,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46755,,,UNITED STATES,OPERATIONS,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,80,ALL CLASSES,00000000,ZIP CODE,,46755,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46759,,,UNITED STATES,OPERATIONS,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,16,ALL CLASSES,00000000,ZIP CODE,,46759,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46759,,,UNITED STATES,OPERATIONS,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,36,ALL CLASSES,00000000,ZIP CODE,,46759,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46759,,,UNITED STATES,OPERATIONS,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,44,ALL CLASSES,00000000,ZIP CODE,,46759,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46760,,,UNITED STATES,OPERATIONS,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,27,ALL CLASSES,00000000,ZIP CODE,,46760,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46760,,,UNITED STATES,OPERATIONS,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,33,ALL CLASSES,00000000,ZIP CODE,,46760,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46760,,,UNITED STATES,OPERATIONS,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,40,ALL CLASSES,00000000,ZIP CODE,,46760,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46761,,,UNITED STATES,OPERATIONS,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,344,ALL CLASSES,00000000,ZIP CODE,,46761,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46761,,,UNITED STATES,OPERATIONS,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,375,ALL CLASSES,00000000,ZIP CODE,,46761,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46761,,,UNITED STATES,OPERATIONS,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,188,ALL CLASSES,00000000,ZIP CODE,,46761,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46763,,,UNITED STATES,OPERATIONS,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,37,ALL CLASSES,00000000,ZIP CODE,,46763,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46763,,,UNITED STATES,OPERATIONS,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,38,ALL CLASSES,00000000,ZIP CODE,,46763,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46763,,,UNITED STATES,OPERATIONS,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,37,ALL CLASSES,00000000,ZIP CODE,,46763,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46764,,,UNITED STATES,OPERATIONS,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,33,ALL CLASSES,00000000,ZIP CODE,,46764,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46764,,,UNITED STATES,OPERATIONS,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,26,ALL CLASSES,00000000,ZIP CODE,,46764,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46764,,,UNITED STATES,OPERATIONS,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,33,ALL CLASSES,00000000,ZIP CODE,,46764,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46765,,,UNITED STATES,OPERATIONS,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,20,ALL CLASSES,00000000,ZIP CODE,,46765,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46765,,,UNITED STATES,OPERATIONS,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,27,ALL CLASSES,00000000,ZIP CODE,,46765,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46765,,,UNITED STATES,OPERATIONS,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,19,ALL CLASSES,00000000,ZIP CODE,,46765,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46766,,,UNITED STATES,OPERATIONS,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,10,ALL CLASSES,00000000,ZIP CODE,,46766,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46766,,,UNITED STATES,OPERATIONS,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,9,ALL CLASSES,00000000,ZIP CODE,,46766,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46766,,,UNITED STATES,OPERATIONS,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,5,ALL CLASSES,00000000,ZIP CODE,,46766,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46767,,,UNITED STATES,OPERATIONS,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,106,ALL CLASSES,00000000,ZIP CODE,,46767,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46767,,,UNITED STATES,OPERATIONS,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,128,ALL CLASSES,00000000,ZIP CODE,,46767,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46767,,,UNITED STATES,OPERATIONS,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,84,ALL CLASSES,00000000,ZIP CODE,,46767,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46770,,,UNITED STATES,OPERATIONS,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,47,ALL CLASSES,00000000,ZIP CODE,,46770,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46770,,,UNITED STATES,OPERATIONS,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,62,ALL CLASSES,00000000,ZIP CODE,,46770,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46770,,,UNITED STATES,OPERATIONS,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,61,ALL CLASSES,00000000,ZIP CODE,,46770,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46772,,,UNITED STATES,OPERATIONS,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,148,ALL CLASSES,00000000,ZIP CODE,,46772,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46772,,,UNITED STATES,OPERATIONS,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,185,ALL CLASSES,00000000,ZIP CODE,,46772,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46772,,,UNITED STATES,OPERATIONS,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,161,ALL CLASSES,00000000,ZIP CODE,,46772,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46773,,,UNITED STATES,OPERATIONS,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,124,ALL CLASSES,00000000,ZIP CODE,,46773,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46773,,,UNITED STATES,OPERATIONS,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,115,ALL CLASSES,00000000,ZIP CODE,,46773,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46773,,,UNITED STATES,OPERATIONS,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,155,ALL CLASSES,00000000,ZIP CODE,,46773,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46774,,,UNITED STATES,OPERATIONS,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,157,ALL CLASSES,00000000,ZIP CODE,,46774,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46774,,,UNITED STATES,OPERATIONS,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,155,ALL CLASSES,00000000,ZIP CODE,,46774,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46774,,,UNITED STATES,OPERATIONS,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,172,ALL CLASSES,00000000,ZIP CODE,,46774,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46776,,,UNITED STATES,OPERATIONS,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,18,ALL CLASSES,00000000,ZIP CODE,,46776,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46776,,,UNITED STATES,OPERATIONS,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,17,ALL CLASSES,00000000,ZIP CODE,,46776,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46776,,,UNITED STATES,OPERATIONS,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,17,ALL CLASSES,00000000,ZIP CODE,,46776,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46777,,,UNITED STATES,OPERATIONS,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,86,ALL CLASSES,00000000,ZIP CODE,,46777,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46777,,,UNITED STATES,OPERATIONS,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,91,ALL CLASSES,00000000,ZIP CODE,,46777,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46777,,,UNITED STATES,OPERATIONS,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,130,ALL CLASSES,00000000,ZIP CODE,,46777,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46779,,,UNITED STATES,OPERATIONS,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,36,ALL CLASSES,00000000,ZIP CODE,,46779,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46779,,,UNITED STATES,OPERATIONS,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,36,ALL CLASSES,00000000,ZIP CODE,,46779,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46779,,,UNITED STATES,OPERATIONS,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,31,ALL CLASSES,00000000,ZIP CODE,,46779,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46781,,,UNITED STATES,OPERATIONS,2022,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,27,ALL CLASSES,00000000,ZIP CODE,,46781,2024-11-07 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46781,,,UNITED STATES,OPERATIONS,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,33,ALL CLASSES,00000000,ZIP CODE,,46781,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46781,,,UNITED STATES,OPERATIONS,2007,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,42,ALL CLASSES,00000000,ZIP CODE,,46781,2012-01-01 00:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
IN,18,YEAR,46782,,,UNITED STATES,OPERATIONS,2017,,TOTAL,ALL UTILIZATION PRACTICES,,ANNUAL,,18,,00,,00,2,ALL CLASSES,00000000,ZIP CODE,,46782,2018-02-01 12:00:00.000,,ALL PRODUCTION PRACTICES,CROPS,9000,INDIANA,CROP TOTALS,,NOT SPECIFIED,CROP TOTALS,CENSUS,CROP TOTALS - OPERATIONS WITH SALES,SALES
