short_desc,statisticcat_desc,source_desc,group_desc,CV (%),commodity_desc,domaincat_desc,state_name,country_code,load_time,sector_desc,asd_desc,prodn_practice_desc,zip_5,watershed_code,class_desc,watershed_desc,agg_level_desc,end_code,Value,state_ansi,week_ending,county_code,begin_code,county_name,util_practice_desc,domain_desc,freq_desc,congr_district_code,year,unit_desc,region_desc,country_name,asd_code,location_desc,state_fips_code,reference_period_desc,state_alpha,county_ansi
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (1112),NEW MEXICO,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"98,866,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2002,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,(D),CROP TOTALS,NAICS CLASSIFICATION: (111211),NEW MEXICO,9000,2024-07-02 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,                 (D),35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2022,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,(D),CROP TOTALS,NAICS CLASSIFICATION: (111211),NEW MEXICO,9000,2018-02-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,                 (D),35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2017,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,(D),CROP TOTALS,NAICS CLASSIFICATION: (111211),NEW MEXICO,9000,2012-12-31 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,                 (D),35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2012,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (111211),NEW MEXICO,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,                 (D),35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2007,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (111211),NEW MEXICO,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,                 (D),35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2002,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,(D),CROP TOTALS,NAICS CLASSIFICATION: (111219),NEW MEXICO,9000,2024-07-02 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,                 (D),35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2022,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,(D),CROP TOTALS,NAICS CLASSIFICATION: (111219),NEW MEXICO,9000,2018-02-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,                 (D),35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2017,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,(D),CROP TOTALS,NAICS CLASSIFICATION: (111219),NEW MEXICO,9000,2012-12-31 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,                 (D),35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2012,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (111219),NEW MEXICO,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,                 (D),35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2007,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (111219),NEW MEXICO,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,                 (D),35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2002,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,15.6,CROP TOTALS,NAICS CLASSIFICATION: (1113),NEW MEXICO,9000,2024-07-02 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"215,342,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2022,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,7.9,CROP TOTALS,NAICS CLASSIFICATION: (1113),NEW MEXICO,9000,2018-02-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"202,479,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2017,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,2.6,CROP TOTALS,NAICS CLASSIFICATION: (1113),NEW MEXICO,9000,2012-12-31 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"105,878,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2012,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (1113),NEW MEXICO,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"100,152,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2007,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (1113),NEW MEXICO,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"54,778,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2002,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,15.6,CROP TOTALS,NAICS CLASSIFICATION: (11133),NEW MEXICO,9000,2024-07-02 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"215,342,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2022,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,7.9,CROP TOTALS,NAICS CLASSIFICATION: (11133),NEW MEXICO,9000,2018-02-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"202,479,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2017,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,2.6,CROP TOTALS,NAICS CLASSIFICATION: (11133),NEW MEXICO,9000,2012-12-31 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"105,878,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2012,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (11133),NEW MEXICO,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"100,152,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2007,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (11133),NEW MEXICO,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"54,778,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2002,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,13.2,CROP TOTALS,NAICS CLASSIFICATION: (111331),NEW MEXICO,9000,2024-07-02 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"6,115,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2022,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,19.5,CROP TOTALS,NAICS CLASSIFICATION: (111331),NEW MEXICO,9000,2018-02-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"3,687,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2017,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,25.9,CROP TOTALS,NAICS CLASSIFICATION: (111331),NEW MEXICO,9000,2012-12-31 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"3,264,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2012,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (111331),NEW MEXICO,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"3,357,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2007,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (111331),NEW MEXICO,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"2,077,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2002,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,(D),CROP TOTALS,NAICS CLASSIFICATION: (111332),NEW MEXICO,9000,2024-07-02 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,                 (D),35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2022,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,6.5,CROP TOTALS,NAICS CLASSIFICATION: (111332),NEW MEXICO,9000,2018-02-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"3,354,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2017,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,7.7,CROP TOTALS,NAICS CLASSIFICATION: (111332),NEW MEXICO,9000,2012-12-31 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"3,031,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2012,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (111332),NEW MEXICO,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"1,955,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2007,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (111332),NEW MEXICO,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,                 (D),35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2002,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,17.6,CROP TOTALS,NAICS CLASSIFICATION: (111333),NEW MEXICO,9000,2024-07-02 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"41,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2022,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,(H),CROP TOTALS,NAICS CLASSIFICATION: (111333),NEW MEXICO,9000,2018-02-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"1,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2017,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,28.1,CROP TOTALS,NAICS CLASSIFICATION: (111334),NEW MEXICO,9000,2024-07-02 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"182,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2022,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,(H),CROP TOTALS,NAICS CLASSIFICATION: (111334),NEW MEXICO,9000,2018-02-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"145,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2017,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,8.9,CROP TOTALS,NAICS CLASSIFICATION: (111334),NEW MEXICO,9000,2012-12-31 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"292,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2012,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (111334),NEW MEXICO,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"354,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2007,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (111334),NEW MEXICO,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,                 (D),35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2002,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,16.1,CROP TOTALS,NAICS CLASSIFICATION: (111335),NEW MEXICO,9000,2024-07-02 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"201,907,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2022,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,8.1,CROP TOTALS,NAICS CLASSIFICATION: (111335),NEW MEXICO,9000,2018-02-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"193,831,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2017,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,2.2,CROP TOTALS,NAICS CLASSIFICATION: (111335),NEW MEXICO,9000,2012-12-31 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"97,451,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2012,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (111335),NEW MEXICO,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"93,439,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2007,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (111335),NEW MEXICO,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"50,443,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2002,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,(D),CROP TOTALS,NAICS CLASSIFICATION: (111336),NEW MEXICO,9000,2024-07-02 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,                 (D),35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2022,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,59.3,CROP TOTALS,NAICS CLASSIFICATION: (111336),NEW MEXICO,9000,2018-02-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"77,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2017,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,12.5,CROP TOTALS,NAICS CLASSIFICATION: (111336),NEW MEXICO,9000,2012-12-31 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"135,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2012,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (111336),NEW MEXICO,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"87,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2007,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (111336),NEW MEXICO,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"15,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2002,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,17.9,CROP TOTALS,NAICS CLASSIFICATION: (111339),NEW MEXICO,9000,2024-07-02 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"3,088,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2022,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,31.8,CROP TOTALS,NAICS CLASSIFICATION: (111339),NEW MEXICO,9000,2018-02-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"1,383,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2017,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,20.3,CROP TOTALS,NAICS CLASSIFICATION: (111339),NEW MEXICO,9000,2012-12-31 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"1,706,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2012,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (111339),NEW MEXICO,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"961,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2007,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (111339),NEW MEXICO,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"383,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2002,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,2.9,CROP TOTALS,NAICS CLASSIFICATION: (1114),NEW MEXICO,9000,2024-07-02 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"43,214,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2022,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,5.4,CROP TOTALS,NAICS CLASSIFICATION: (1114),NEW MEXICO,9000,2018-02-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"39,912,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2017,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,9.5,CROP TOTALS,NAICS CLASSIFICATION: (1114),NEW MEXICO,9000,2012-12-31 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"44,712,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2012,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (1114),NEW MEXICO,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"59,920,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2007,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,,CROP TOTALS,NAICS CLASSIFICATION: (1114),NEW MEXICO,9000,2012-01-01 00:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"41,999,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2002,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
"CROP TOTALS - SALES, MEASURED IN $",SALES,CENSUS,CROP TOTALS,79.2,CROP TOTALS,NAICS CLASSIFICATION: (11141),NEW MEXICO,9000,2024-07-02 12:00:00.000,CROPS,,ALL PRODUCTION PRACTICES,,00000000,ALL CLASSES,,STATE,00,"4,496,000",35,,,00,,ALL UTILIZATION PRACTICES,NAICS CLASSIFICATION,ANNUAL,,2022,$,,UNITED STATES,,NEW MEXICO,35,YEAR,NM,
